allocation,allocation_first_pass_valid,allocation_retry_count,ballot_field_order,best_pick_vote,borda_points,candidate_display_order,candidate_id,display_id,domain,evaluator,evaluator_id,evaluator_model,placeholder_reason,prompt_id,raw_output,reason,vote_repair_count,vote_repairs_json
0.25,False,2,"best_pick,borda_ranking,signed_allocation",1.0,3.0,"A,B,D,C",C,C,factual_qa,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p004,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""borda_ranking"": [[""C""], [""A"", ""B""], [""D""]],
    ""signed_allocation_reason"": ""Candidate C closely matches the private reference answer in detail and clarity, while A and B are slightly less comprehensive and D is slightly less clear and detailed."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 25},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C closely matches the private reference answer in detail and clarity, while A and B are slightly less comprehensive and D is slightly less clear and detailed.",0,[]
-0.05,False,2,"best_pick,borda_ranking,signed_allocation",0.0,0.0,"A,B,D,C",D,D,factual_qa,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p004,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""borda_ranking"": [[""C""], [""A"", ""B""], [""D""]],
    ""signed_allocation_reason"": ""Candidate C closely matches the private reference answer in detail and clarity, while A and B are slightly less comprehensive and D is slightly less clear and detailed."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 40},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 25},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C closely matches the private reference answer in detail and clarity, while A and B are slightly less comprehensive and D is slightly less clear and detailed.",0,[]
0.5,True,0,"signed_allocation,best_pick,borda_ranking",1.0,3.0,"D,B,C,A",A,A,code,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p019,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A closely matches the reference answer with correct use of window functions and date filtering, while others have minor discrepancies or assumptions."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 50},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 15},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]]
  }
}","Candidate A closely matches the reference answer with correct use of window functions and date filtering, while others have minor discrepancies or assumptions.",0,[]
0.3,True,0,"signed_allocation,best_pick,borda_ranking",0.0,2.0,"D,B,C,A",B,B,code,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p019,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A closely matches the reference answer with correct use of window functions and date filtering, while others have minor discrepancies or assumptions."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 50},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 15},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]]
  }
}","Candidate A closely matches the reference answer with correct use of window functions and date filtering, while others have minor discrepancies or assumptions.",0,[]
0.15,True,0,"signed_allocation,best_pick,borda_ranking",0.0,1.0,"D,B,C,A",C,C,code,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p019,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A closely matches the reference answer with correct use of window functions and date filtering, while others have minor discrepancies or assumptions."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 50},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 15},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]]
  }
}","Candidate A closely matches the reference answer with correct use of window functions and date filtering, while others have minor discrepancies or assumptions.",0,[]
-0.05,True,0,"signed_allocation,best_pick,borda_ranking",0.0,0.0,"D,B,C,A",D,D,code,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p019,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A closely matches the reference answer with correct use of window functions and date filtering, while others have minor discrepancies or assumptions."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 50},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": 15},
      {""candidate_id"": ""D"", ""cents"": -5}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A"",
    ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]]
  }
}","Candidate A closely matches the reference answer with correct use of window functions and date filtering, while others have minor discrepancies or assumptions.",0,[]
0.3,True,0,"best_pick,borda_ranking,signed_allocation",0.0,2.0,"D,B,C,A",A,A,factual_qa,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p047,"{
  ""votes"": {
    ""best_pick"": ""D"",
    ""borda_ranking"": [
      [""D""],
      [""A""],
      [""B"", ""C""]
    ],
    ""signed_allocation_reason"": ""Candidate D closely matches the private reference answer in terms of content and clarity, while Candidates B and C lack the specific mention of the myth's origin and the detailed explanation of brain functions."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""D"", ""cents"": 45},
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": -10},
      {""candidate_id"": ""C"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate D closely matches the private reference answer in terms of content and clarity, while Candidates B and C lack the specific mention of the myth's origin and the detailed explanation of brain functions.",0,[]
-0.1,True,0,"best_pick,borda_ranking,signed_allocation",0.0,0.5,"D,B,C,A",B,B,factual_qa,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p047,"{
  ""votes"": {
    ""best_pick"": ""D"",
    ""borda_ranking"": [
      [""D""],
      [""A""],
      [""B"", ""C""]
    ],
    ""signed_allocation_reason"": ""Candidate D closely matches the private reference answer in terms of content and clarity, while Candidates B and C lack the specific mention of the myth's origin and the detailed explanation of brain functions."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""D"", ""cents"": 45},
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": -10},
      {""candidate_id"": ""C"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate D closely matches the private reference answer in terms of content and clarity, while Candidates B and C lack the specific mention of the myth's origin and the detailed explanation of brain functions.",0,[]
-0.15,True,0,"best_pick,borda_ranking,signed_allocation",0.0,0.5,"D,B,C,A",C,C,factual_qa,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p047,"{
  ""votes"": {
    ""best_pick"": ""D"",
    ""borda_ranking"": [
      [""D""],
      [""A""],
      [""B"", ""C""]
    ],
    ""signed_allocation_reason"": ""Candidate D closely matches the private reference answer in terms of content and clarity, while Candidates B and C lack the specific mention of the myth's origin and the detailed explanation of brain functions."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""D"", ""cents"": 45},
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": -10},
      {""candidate_id"": ""C"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate D closely matches the private reference answer in terms of content and clarity, while Candidates B and C lack the specific mention of the myth's origin and the detailed explanation of brain functions.",0,[]
0.45,True,0,"best_pick,borda_ranking,signed_allocation",1.0,3.0,"D,B,C,A",D,D,factual_qa,normal_03,Qwen/Qwen2.5-7B-Instruct::normal_03,Qwen/Qwen2.5-7B-Instruct,False,p047,"{
  ""votes"": {
    ""best_pick"": ""D"",
    ""borda_ranking"": [
      [""D""],
      [""A""],
      [""B"", ""C""]
    ],
    ""signed_allocation_reason"": ""Candidate D closely matches the private reference answer in terms of content and clarity, while Candidates B and C lack the specific mention of the myth's origin and the detailed explanation of brain functions."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""D"", ""cents"": 45},
      {""candidate_id"": ""A"", ""cents"": 30},
      {""candidate_id"": ""B"", ""cents"": -10},
      {""candidate_id"": ""C"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate D closely matches the private reference answer in terms of content and clarity, while Candidates B and C lack the specific mention of the myth's origin and the detailed explanation of brain functions.",0,[]
0.45,True,0,"signed_allocation,borda_ranking,best_pick",1.0,3.0,"A,B,D,C",A,A,business_advice,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p078,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A closely aligns with the private reference answer, while Candidates C and D are less detailed and miss some key points, and Candidate B is slightly less comprehensive but still relevant."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
  }
}","Candidate A closely aligns with the private reference answer, while Candidates C and D are less detailed and miss some key points, and Candidate B is slightly less comprehensive but still relevant.",0,[]
0.25,True,0,"signed_allocation,borda_ranking,best_pick",0.0,2.0,"A,B,D,C",B,B,business_advice,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p078,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A closely aligns with the private reference answer, while Candidates C and D are less detailed and miss some key points, and Candidate B is slightly less comprehensive but still relevant."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
  }
}","Candidate A closely aligns with the private reference answer, while Candidates C and D are less detailed and miss some key points, and Candidate B is slightly less comprehensive but still relevant.",0,[]
-0.15,True,0,"signed_allocation,borda_ranking,best_pick",0.0,0.5,"A,B,D,C",C,C,business_advice,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p078,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A closely aligns with the private reference answer, while Candidates C and D are less detailed and miss some key points, and Candidate B is slightly less comprehensive but still relevant."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
  }
}","Candidate A closely aligns with the private reference answer, while Candidates C and D are less detailed and miss some key points, and Candidate B is slightly less comprehensive but still relevant.",0,[]
-0.15,True,0,"signed_allocation,borda_ranking,best_pick",0.0,0.5,"A,B,D,C",D,D,business_advice,normal_01,Qwen/Qwen2.5-7B-Instruct::normal_01,Qwen/Qwen2.5-7B-Instruct,False,p078,"{
  ""votes"": {
    ""signed_allocation_reason"": ""Candidate A closely aligns with the private reference answer, while Candidates C and D are less detailed and miss some key points, and Candidate B is slightly less comprehensive but still relevant."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""best_pick"": ""A""
  }
}","Candidate A closely aligns with the private reference answer, while Candidates C and D are less detailed and miss some key points, and Candidate B is slightly less comprehensive but still relevant.",0,[]
-0.15,True,0,"best_pick,signed_allocation,borda_ranking",0.0,0.5,"D,C,A,B",A,A,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p033,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""signed_allocation_reason"": ""Candidate C closely aligns with the private reference answer by being specific, kind, and actionable, while also encouraging a conversation for improvement."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": -15},
      {""candidate_id"": ""B"", ""cents"": -15},
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""D"", ""cents"": 25}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C closely aligns with the private reference answer by being specific, kind, and actionable, while also encouraging a conversation for improvement.",1,"[""inferred_borda_from_signed_allocation_cents""]"
-0.15,True,0,"best_pick,signed_allocation,borda_ranking",0.0,0.5,"D,C,A,B",B,B,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p033,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""signed_allocation_reason"": ""Candidate C closely aligns with the private reference answer by being specific, kind, and actionable, while also encouraging a conversation for improvement."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": -15},
      {""candidate_id"": ""B"", ""cents"": -15},
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""D"", ""cents"": 25}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C closely aligns with the private reference answer by being specific, kind, and actionable, while also encouraging a conversation for improvement.",1,"[""inferred_borda_from_signed_allocation_cents""]"
0.45,True,0,"best_pick,signed_allocation,borda_ranking",1.0,3.0,"D,C,A,B",C,C,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p033,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""signed_allocation_reason"": ""Candidate C closely aligns with the private reference answer by being specific, kind, and actionable, while also encouraging a conversation for improvement."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": -15},
      {""candidate_id"": ""B"", ""cents"": -15},
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""D"", ""cents"": 25}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C closely aligns with the private reference answer by being specific, kind, and actionable, while also encouraging a conversation for improvement.",1,"[""inferred_borda_from_signed_allocation_cents""]"
0.25,True,0,"best_pick,signed_allocation,borda_ranking",0.0,2.0,"D,C,A,B",D,D,writing,normal_02,Qwen/Qwen2.5-7B-Instruct::normal_02,Qwen/Qwen2.5-7B-Instruct,False,p033,"{
  ""votes"": {
    ""best_pick"": ""C"",
    ""signed_allocation_reason"": ""Candidate C closely aligns with the private reference answer by being specific, kind, and actionable, while also encouraging a conversation for improvement."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": -15},
      {""candidate_id"": ""B"", ""cents"": -15},
      {""candidate_id"": ""C"", ""cents"": 45},
      {""candidate_id"": ""D"", ""cents"": 25}
    ],
    ""absolute_cents_total"": 100
  }
}","Candidate C closely aligns with the private reference answer by being specific, kind, and actionable, while also encouraging a conversation for improvement.",1,"[""inferred_borda_from_signed_allocation_cents""]"
0.45,True,0,"borda_ranking,signed_allocation,best_pick",1.0,3.0,"D,C,A,B",A,A,business_advice,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p080,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""signed_allocation_reason"": ""Candidate A closely aligns with the reference answer, while Candidates C and D are slightly less comprehensive."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A closely aligns with the reference answer, while Candidates C and D are slightly less comprehensive.",0,[]
0.25,True,0,"borda_ranking,signed_allocation,best_pick",0.0,2.0,"D,C,A,B",B,B,business_advice,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p080,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""signed_allocation_reason"": ""Candidate A closely aligns with the reference answer, while Candidates C and D are slightly less comprehensive."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A closely aligns with the reference answer, while Candidates C and D are slightly less comprehensive.",0,[]
-0.15,True,0,"borda_ranking,signed_allocation,best_pick",0.0,0.5,"D,C,A,B",C,C,business_advice,normal_04,Qwen/Qwen2.5-7B-Instruct::normal_04,Qwen/Qwen2.5-7B-Instruct,False,p080,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
    ""signed_allocation_reason"": ""Candidate A closely aligns with the reference answer, while Candidates C and D are slightly less comprehensive."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100,
    ""best_pick"": ""A""
  }
}","Candidate A closely aligns with the reference answer, while Candidates C and D are slightly less comprehensive.",0,[]
