allocation,best_pick_vote,borda_points,candidate_id,domain,evaluator,prompt_id
0.1,0.0,1.0,B,factual_qa,google/gemma-3-12b-it::normal_02,p004
0.6,1.0,3.0,C,factual_qa,google/gemma-3-12b-it::normal_02,p004
0.0,0.0,0.0,D,factual_qa,google/gemma-3-12b-it::normal_02,p004
0.1,0.0,1.0,A,factual_qa,google/gemma-3-12b-it::normal_03,p004
0.2,0.0,2.0,B,factual_qa,google/gemma-3-12b-it::normal_03,p004
0.1,0.0,0.0,C,factual_qa,google/gemma-3-12b-it::normal_03,p004
0.6,1.0,3.0,D,factual_qa,google/gemma-3-12b-it::normal_03,p004
1.0,1.0,3.0,A,factual_qa,google/gemma-3-12b-it::normal_04,p004
0.0,0.0,1.5,B,factual_qa,google/gemma-3-12b-it::normal_04,p004
0.0,0.0,0.0,C,factual_qa,google/gemma-3-12b-it::normal_04,p004
0.0,0.0,1.5,D,factual_qa,google/gemma-3-12b-it::normal_04,p004
0.3,0.0,2.0,A,reasoning,google/gemma-3-12b-it::normal_01,p005
0.0,0.0,0.0,B,reasoning,google/gemma-3-12b-it::normal_01,p005
0.1,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_01,p005
0.6,1.0,3.0,D,reasoning,google/gemma-3-12b-it::normal_01,p005
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_02,p005
0.0,0.0,1.0,B,reasoning,google/gemma-3-12b-it::normal_02,p005
0.0,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_02,p005
0.0,0.0,1.0,D,reasoning,google/gemma-3-12b-it::normal_02,p005
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_03,p005
0.0,0.0,1.0,B,reasoning,google/gemma-3-12b-it::normal_03,p005
0.0,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_03,p005
0.0,0.0,1.0,D,reasoning,google/gemma-3-12b-it::normal_03,p005
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_04,p005
0.0,0.0,1.5,B,reasoning,google/gemma-3-12b-it::normal_04,p005
0.0,0.0,0.0,C,reasoning,google/gemma-3-12b-it::normal_04,p005
0.0,0.0,1.5,D,reasoning,google/gemma-3-12b-it::normal_04,p005
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_01,p006
0.0,0.0,2.0,B,reasoning,google/gemma-3-12b-it::normal_01,p006
0.0,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_01,p006
0.0,0.0,0.0,D,reasoning,google/gemma-3-12b-it::normal_01,p006
-0.4,0.0,0.0,A,reasoning,google/gemma-3-12b-it::normal_02,p006
0.05,0.0,2.0,B,reasoning,google/gemma-3-12b-it::normal_02,p006
0.05,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_02,p006
0.5,1.0,3.0,D,reasoning,google/gemma-3-12b-it::normal_02,p006
-0.16666666666666669,0.0,0.0,A,reasoning,google/gemma-3-12b-it::normal_03,p006
0.0,0.0,1.5,B,reasoning,google/gemma-3-12b-it::normal_03,p006
0.0,0.0,1.5,C,reasoning,google/gemma-3-12b-it::normal_03,p006
0.8333333333333334,1.0,3.0,D,reasoning,google/gemma-3-12b-it::normal_03,p006
-0.4,0.0,0.0,A,reasoning,google/gemma-3-12b-it::normal_04,p006
0.05,0.0,2.0,B,reasoning,google/gemma-3-12b-it::normal_04,p006
0.05,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_04,p006
0.5,1.0,3.0,D,reasoning,google/gemma-3-12b-it::normal_04,p006
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_01,p007
0.0,0.0,1.5,B,reasoning,google/gemma-3-12b-it::normal_01,p007
0.0,0.0,1.5,C,reasoning,google/gemma-3-12b-it::normal_01,p007
0.0,0.0,0.0,D,reasoning,google/gemma-3-12b-it::normal_01,p007
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_02,p007
0.0,0.0,1.0,B,reasoning,google/gemma-3-12b-it::normal_02,p007
0.0,0.0,2.0,C,reasoning,google/gemma-3-12b-it::normal_02,p007
0.0,0.0,0.0,D,reasoning,google/gemma-3-12b-it::normal_02,p007
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_03,p007
0.0,0.0,2.0,B,reasoning,google/gemma-3-12b-it::normal_03,p007
0.0,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_03,p007
0.0,0.0,0.0,D,reasoning,google/gemma-3-12b-it::normal_03,p007
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_04,p007
0.0,0.0,2.0,B,reasoning,google/gemma-3-12b-it::normal_04,p007
0.0,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_04,p007
0.0,0.0,0.0,D,reasoning,google/gemma-3-12b-it::normal_04,p007
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_01,p008
0.0,0.0,1.0,B,reasoning,google/gemma-3-12b-it::normal_01,p008
0.0,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_01,p008
0.0,0.0,1.0,D,reasoning,google/gemma-3-12b-it::normal_01,p008
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_02,p008
0.0,0.0,1.0,B,reasoning,google/gemma-3-12b-it::normal_02,p008
0.0,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_02,p008
0.0,0.0,1.0,D,reasoning,google/gemma-3-12b-it::normal_02,p008
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_03,p008
0.0,0.0,2.0,B,reasoning,google/gemma-3-12b-it::normal_03,p008
0.0,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_03,p008
0.0,0.0,0.0,D,reasoning,google/gemma-3-12b-it::normal_03,p008
1.0,1.0,3.0,A,reasoning,google/gemma-3-12b-it::normal_04,p008
0.0,0.0,2.0,B,reasoning,google/gemma-3-12b-it::normal_04,p008
0.0,0.0,1.0,C,reasoning,google/gemma-3-12b-it::normal_04,p008
0.0,0.0,0.0,D,reasoning,google/gemma-3-12b-it::normal_04,p008
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_01,p009
0.0,0.0,1.0,B,writing,google/gemma-3-12b-it::normal_01,p009
0.0,0.0,1.0,C,writing,google/gemma-3-12b-it::normal_01,p009
0.0,0.0,1.0,D,writing,google/gemma-3-12b-it::normal_01,p009
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_02,p009
0.0,0.0,1.0,B,writing,google/gemma-3-12b-it::normal_02,p009
0.0,0.0,1.0,C,writing,google/gemma-3-12b-it::normal_02,p009
0.0,0.0,1.0,D,writing,google/gemma-3-12b-it::normal_02,p009
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_03,p009
0.0,0.0,1.0,B,writing,google/gemma-3-12b-it::normal_03,p009
0.0,0.0,1.0,C,writing,google/gemma-3-12b-it::normal_03,p009
0.0,0.0,1.0,D,writing,google/gemma-3-12b-it::normal_03,p009
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_04,p009
0.0,0.0,1.0,B,writing,google/gemma-3-12b-it::normal_04,p009
0.0,0.0,1.0,C,writing,google/gemma-3-12b-it::normal_04,p009
0.0,0.0,1.0,D,writing,google/gemma-3-12b-it::normal_04,p009
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_01,p010
0.0,0.0,1.5,B,writing,google/gemma-3-12b-it::normal_01,p010
0.0,0.0,0.0,C,writing,google/gemma-3-12b-it::normal_01,p010
0.0,0.0,1.5,D,writing,google/gemma-3-12b-it::normal_01,p010
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_02,p010
0.0,0.0,2.0,B,writing,google/gemma-3-12b-it::normal_02,p010
0.0,0.0,0.0,C,writing,google/gemma-3-12b-it::normal_02,p010
0.0,0.0,1.0,D,writing,google/gemma-3-12b-it::normal_02,p010
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_03,p010
0.0,0.0,2.0,B,writing,google/gemma-3-12b-it::normal_03,p010
0.0,0.0,0.0,C,writing,google/gemma-3-12b-it::normal_03,p010
0.0,0.0,1.0,D,writing,google/gemma-3-12b-it::normal_03,p010
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_04,p010
0.0,0.0,1.5,B,writing,google/gemma-3-12b-it::normal_04,p010
0.0,0.0,0.0,C,writing,google/gemma-3-12b-it::normal_04,p010
0.0,0.0,1.5,D,writing,google/gemma-3-12b-it::normal_04,p010
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_01,p011
0.0,0.0,2.0,B,writing,google/gemma-3-12b-it::normal_01,p011
0.0,0.0,0.0,C,writing,google/gemma-3-12b-it::normal_01,p011
0.0,0.0,1.0,D,writing,google/gemma-3-12b-it::normal_01,p011
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_02,p011
0.0,0.0,2.0,B,writing,google/gemma-3-12b-it::normal_02,p011
0.0,0.0,1.0,C,writing,google/gemma-3-12b-it::normal_02,p011
0.0,0.0,0.0,D,writing,google/gemma-3-12b-it::normal_02,p011
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_03,p011
0.0,0.0,2.0,B,writing,google/gemma-3-12b-it::normal_03,p011
0.0,0.0,1.0,C,writing,google/gemma-3-12b-it::normal_03,p011
0.0,0.0,0.0,D,writing,google/gemma-3-12b-it::normal_03,p011
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_04,p011
0.0,0.0,2.0,B,writing,google/gemma-3-12b-it::normal_04,p011
0.0,0.0,1.0,C,writing,google/gemma-3-12b-it::normal_04,p011
0.0,0.0,0.0,D,writing,google/gemma-3-12b-it::normal_04,p011
0.2,0.0,2.0,A,writing,google/gemma-3-12b-it::normal_01,p012
0.1,0.0,1.0,B,writing,google/gemma-3-12b-it::normal_01,p012
0.6,1.0,3.0,C,writing,google/gemma-3-12b-it::normal_01,p012
0.1,0.0,0.0,D,writing,google/gemma-3-12b-it::normal_01,p012
0.0,0.0,0.0,A,writing,google/gemma-3-12b-it::normal_02,p012
0.0,0.0,1.0,B,writing,google/gemma-3-12b-it::normal_02,p012
0.8,1.0,3.0,C,writing,google/gemma-3-12b-it::normal_02,p012
0.2,0.0,2.0,D,writing,google/gemma-3-12b-it::normal_02,p012
0.0,0.0,0.0,A,writing,google/gemma-3-12b-it::normal_03,p012
0.0,0.0,1.0,B,writing,google/gemma-3-12b-it::normal_03,p012
1.0,1.0,3.0,C,writing,google/gemma-3-12b-it::normal_03,p012
0.0,0.0,2.0,D,writing,google/gemma-3-12b-it::normal_03,p012
1.0,1.0,3.0,A,writing,google/gemma-3-12b-it::normal_04,p012
0.0,0.0,2.0,B,writing,google/gemma-3-12b-it::normal_04,p012
0.0,0.0,1.0,C,writing,google/gemma-3-12b-it::normal_04,p012
0.0,0.0,0.0,D,writing,google/gemma-3-12b-it::normal_04,p012
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_01,p013
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_01,p013
0.0,0.0,0.0,C,safety,google/gemma-3-12b-it::normal_01,p013
0.0,0.0,1.0,D,safety,google/gemma-3-12b-it::normal_01,p013
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_02,p013
0.0,0.0,1.5,B,safety,google/gemma-3-12b-it::normal_02,p013
0.0,0.0,0.0,C,safety,google/gemma-3-12b-it::normal_02,p013
0.0,0.0,1.5,D,safety,google/gemma-3-12b-it::normal_02,p013
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_03,p013
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_03,p013
0.0,0.0,0.0,C,safety,google/gemma-3-12b-it::normal_03,p013
0.0,0.0,1.0,D,safety,google/gemma-3-12b-it::normal_03,p013
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_04,p013
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_04,p013
0.0,0.0,0.0,C,safety,google/gemma-3-12b-it::normal_04,p013
0.0,0.0,1.0,D,safety,google/gemma-3-12b-it::normal_04,p013
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_01,p014
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_01,p014
0.0,0.0,1.0,C,safety,google/gemma-3-12b-it::normal_01,p014
0.0,0.0,0.0,D,safety,google/gemma-3-12b-it::normal_01,p014
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_02,p014
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_02,p014
0.0,0.0,1.0,C,safety,google/gemma-3-12b-it::normal_02,p014
0.0,0.0,0.0,D,safety,google/gemma-3-12b-it::normal_02,p014
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_03,p014
0.0,0.0,1.5,B,safety,google/gemma-3-12b-it::normal_03,p014
0.0,0.0,0.0,C,safety,google/gemma-3-12b-it::normal_03,p014
0.0,0.0,1.5,D,safety,google/gemma-3-12b-it::normal_03,p014
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_04,p014
0.0,0.0,1.5,B,safety,google/gemma-3-12b-it::normal_04,p014
0.0,0.0,0.0,C,safety,google/gemma-3-12b-it::normal_04,p014
0.0,0.0,1.5,D,safety,google/gemma-3-12b-it::normal_04,p014
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_01,p015
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_01,p015
0.0,0.0,1.0,C,safety,google/gemma-3-12b-it::normal_01,p015
0.0,0.0,0.0,D,safety,google/gemma-3-12b-it::normal_01,p015
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_02,p015
0.0,0.0,1.0,B,safety,google/gemma-3-12b-it::normal_02,p015
0.0,0.0,1.0,C,safety,google/gemma-3-12b-it::normal_02,p015
0.0,0.0,1.0,D,safety,google/gemma-3-12b-it::normal_02,p015
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_03,p015
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_03,p015
0.0,0.0,1.0,C,safety,google/gemma-3-12b-it::normal_03,p015
0.0,0.0,0.0,D,safety,google/gemma-3-12b-it::normal_03,p015
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_04,p015
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_04,p015
0.0,0.0,1.0,C,safety,google/gemma-3-12b-it::normal_04,p015
0.0,0.0,0.0,D,safety,google/gemma-3-12b-it::normal_04,p015
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_01,p016
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_01,p016
0.0,0.0,1.0,C,safety,google/gemma-3-12b-it::normal_01,p016
0.0,0.0,0.0,D,safety,google/gemma-3-12b-it::normal_01,p016
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_02,p016
0.0,0.0,1.5,B,safety,google/gemma-3-12b-it::normal_02,p016
0.0,0.0,0.0,C,safety,google/gemma-3-12b-it::normal_02,p016
0.0,0.0,1.5,D,safety,google/gemma-3-12b-it::normal_02,p016
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_03,p016
0.0,0.0,1.0,B,safety,google/gemma-3-12b-it::normal_03,p016
0.0,0.0,0.0,C,safety,google/gemma-3-12b-it::normal_03,p016
0.0,0.0,2.0,D,safety,google/gemma-3-12b-it::normal_03,p016
1.0,1.0,3.0,A,safety,google/gemma-3-12b-it::normal_04,p016
0.0,0.0,2.0,B,safety,google/gemma-3-12b-it::normal_04,p016
0.0,0.0,1.0,C,safety,google/gemma-3-12b-it::normal_04,p016
0.0,0.0,0.0,D,safety,google/gemma-3-12b-it::normal_04,p016
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_01,p017
0.0,0.0,2.0,B,code,google/gemma-3-12b-it::normal_01,p017
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_01,p017
0.0,0.0,0.0,D,code,google/gemma-3-12b-it::normal_01,p017
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_02,p017
0.0,0.0,2.0,B,code,google/gemma-3-12b-it::normal_02,p017
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_02,p017
0.0,0.0,0.0,D,code,google/gemma-3-12b-it::normal_02,p017
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_03,p017
0.0,0.0,2.0,B,code,google/gemma-3-12b-it::normal_03,p017
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_03,p017
0.0,0.0,0.0,D,code,google/gemma-3-12b-it::normal_03,p017
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_04,p017
0.0,0.0,2.0,B,code,google/gemma-3-12b-it::normal_04,p017
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_04,p017
0.0,0.0,0.0,D,code,google/gemma-3-12b-it::normal_04,p017
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_01,p018
0.0,0.0,1.0,B,code,google/gemma-3-12b-it::normal_01,p018
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_01,p018
0.0,0.0,1.0,D,code,google/gemma-3-12b-it::normal_01,p018
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_02,p018
0.0,0.0,1.0,B,code,google/gemma-3-12b-it::normal_02,p018
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_02,p018
0.0,0.0,1.0,D,code,google/gemma-3-12b-it::normal_02,p018
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_03,p018
0.0,0.0,1.5,B,code,google/gemma-3-12b-it::normal_03,p018
0.0,0.0,0.0,C,code,google/gemma-3-12b-it::normal_03,p018
0.0,0.0,1.5,D,code,google/gemma-3-12b-it::normal_03,p018
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_04,p018
0.0,0.0,1.0,B,code,google/gemma-3-12b-it::normal_04,p018
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_04,p018
0.0,0.0,1.0,D,code,google/gemma-3-12b-it::normal_04,p018
0.2727272727272727,0.0,2.0,A,code,google/gemma-3-12b-it::normal_01,p019
-0.09090909090909091,0.0,0.0,B,code,google/gemma-3-12b-it::normal_01,p019
0.5454545454545454,1.0,3.0,C,code,google/gemma-3-12b-it::normal_01,p019
0.09090909090909091,0.0,1.0,D,code,google/gemma-3-12b-it::normal_01,p019
0.2727272727272727,0.0,2.0,A,code,google/gemma-3-12b-it::normal_02,p019
-0.09090909090909091,0.0,0.0,B,code,google/gemma-3-12b-it::normal_02,p019
0.5454545454545454,1.0,3.0,C,code,google/gemma-3-12b-it::normal_02,p019
0.09090909090909091,0.0,1.0,D,code,google/gemma-3-12b-it::normal_02,p019
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_03,p019
0.0,0.0,2.0,B,code,google/gemma-3-12b-it::normal_03,p019
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_03,p019
0.0,0.0,0.0,D,code,google/gemma-3-12b-it::normal_03,p019
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_04,p019
0.0,0.0,2.0,B,code,google/gemma-3-12b-it::normal_04,p019
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_04,p019
0.0,0.0,0.0,D,code,google/gemma-3-12b-it::normal_04,p019
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_01,p020
0.0,0.0,2.0,B,code,google/gemma-3-12b-it::normal_01,p020
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_01,p020
0.0,0.0,0.0,D,code,google/gemma-3-12b-it::normal_01,p020
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_02,p020
0.0,0.0,2.0,B,code,google/gemma-3-12b-it::normal_02,p020
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_02,p020
0.0,0.0,0.0,D,code,google/gemma-3-12b-it::normal_02,p020
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_03,p020
0.0,0.0,1.0,B,code,google/gemma-3-12b-it::normal_03,p020
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_03,p020
0.0,0.0,1.0,D,code,google/gemma-3-12b-it::normal_03,p020
1.0,1.0,3.0,A,code,google/gemma-3-12b-it::normal_04,p020
0.0,0.0,1.0,B,code,google/gemma-3-12b-it::normal_04,p020
0.0,0.0,1.0,C,code,google/gemma-3-12b-it::normal_04,p020
0.0,0.0,1.0,D,code,google/gemma-3-12b-it::normal_04,p020
0.3,0.0,2.0,A,business_advice,google/gemma-3-12b-it::normal_01,p021
0.0,0.0,0.0,B,business_advice,google/gemma-3-12b-it::normal_01,p021
0.1,0.0,1.0,C,business_advice,google/gemma-3-12b-it::normal_01,p021
0.6,1.0,3.0,D,business_advice,google/gemma-3-12b-it::normal_01,p021
1.0,1.0,3.0,A,business_advice,google/gemma-3-12b-it::normal_02,p021
0.0,0.0,2.0,B,business_advice,google/gemma-3-12b-it::normal_02,p021
0.0,0.0,1.0,C,business_advice,google/gemma-3-12b-it::normal_02,p021
0.0,0.0,0.0,D,business_advice,google/gemma-3-12b-it::normal_02,p021
1.0,1.0,3.0,A,business_advice,google/gemma-3-12b-it::normal_03,p021
0.0,0.0,2.0,B,business_advice,google/gemma-3-12b-it::normal_03,p021
0.0,0.0,1.0,C,business_advice,google/gemma-3-12b-it::normal_03,p021
0.0,0.0,0.0,D,business_advice,google/gemma-3-12b-it::normal_03,p021
1.0,1.0,3.0,A,business_advice,google/gemma-3-12b-it::normal_04,p021
0.0,0.0,2.0,B,business_advice,google/gemma-3-12b-it::normal_04,p021
0.0,0.0,1.0,C,business_advice,google/gemma-3-12b-it::normal_04,p021
0.0,0.0,0.0,D,business_advice,google/gemma-3-12b-it::normal_04,p021
1.0,1.0,3.0,A,business_advice,google/gemma-3-12b-it::normal_01,p022
0.0,0.0,2.0,B,business_advice,google/gemma-3-12b-it::normal_01,p022
0.0,0.0,1.0,C,business_advice,google/gemma-3-12b-it::normal_01,p022
0.0,0.0,0.0,D,business_advice,google/gemma-3-12b-it::normal_01,p022
1.0,1.0,3.0,A,business_advice,google/gemma-3-12b-it::normal_02,p022
0.0,0.0,2.0,B,business_advice,google/gemma-3-12b-it::normal_02,p022
0.0,0.0,1.0,C,business_advice,google/gemma-3-12b-it::normal_02,p022
0.0,0.0,0.0,D,business_advice,google/gemma-3-12b-it::normal_02,p022
1.0,1.0,3.0,A,business_advice,google/gemma-3-12b-it::normal_03,p022
0.0,0.0,2.0,B,business_advice,google/gemma-3-12b-it::normal_03,p022
0.0,0.0,1.0,C,business_advice,google/gemma-3-12b-it::normal_03,p022
0.0,0.0,0.0,D,business_advice,google/gemma-3-12b-it::normal_03,p022
1.0,1.0,3.0,A,business_advice,google/gemma-3-12b-it::normal_04,p022
0.0,0.0,2.0,B,business_advice,google/gemma-3-12b-it::normal_04,p022
0.0,0.0,1.0,C,business_advice,google/gemma-3-12b-it::normal_04,p022
0.0,0.0,0.0,D,business_advice,google/gemma-3-12b-it::normal_04,p022
1.0,1.0,3.0,A,business_advice,google/gemma-3-12b-it::normal_01,p023
0.0,0.0,1.5,B,business_advice,google/gemma-3-12b-it::normal_01,p023
0.0,0.0,0.0,C,business_advice,google/gemma-3-12b-it::normal_01,p023
0.0,0.0,1.5,D,business_advice,google/gemma-3-12b-it::normal_01,p023
