candidate_rows,evaluator_id,is_flat,prompt_id,unique_scores
4,google/gemma-3-12b-it::normal_03,False,p026,2
4,google/gemma-3-12b-it::normal_04,False,p026,2
4,google/gemma-3-12b-it::normal_01,False,p027,2
4,google/gemma-3-12b-it::normal_02,False,p027,2
4,google/gemma-3-12b-it::normal_03,False,p027,2
4,google/gemma-3-12b-it::normal_04,False,p027,2
4,google/gemma-3-12b-it::normal_01,False,p028,2
4,google/gemma-3-12b-it::normal_02,False,p028,2
4,google/gemma-3-12b-it::normal_03,False,p028,2
4,google/gemma-3-12b-it::normal_04,False,p028,2
4,google/gemma-3-12b-it::normal_01,False,p029,2
4,google/gemma-3-12b-it::normal_02,False,p029,2
4,google/gemma-3-12b-it::normal_03,False,p029,4
4,google/gemma-3-12b-it::normal_04,False,p029,2
4,google/gemma-3-12b-it::normal_01,False,p030,2
4,google/gemma-3-12b-it::normal_02,False,p030,2
4,google/gemma-3-12b-it::normal_03,False,p030,2
4,google/gemma-3-12b-it::normal_04,False,p030,2
4,google/gemma-3-12b-it::normal_01,False,p031,2
4,google/gemma-3-12b-it::normal_02,False,p031,2
4,google/gemma-3-12b-it::normal_03,False,p031,2
4,google/gemma-3-12b-it::normal_04,False,p031,2
4,google/gemma-3-12b-it::normal_01,False,p032,2
4,google/gemma-3-12b-it::normal_02,False,p032,3
4,google/gemma-3-12b-it::normal_03,False,p032,3
4,google/gemma-3-12b-it::normal_04,False,p032,2
4,google/gemma-3-12b-it::normal_01,False,p033,4
4,google/gemma-3-12b-it::normal_02,False,p033,3
4,google/gemma-3-12b-it::normal_03,False,p033,2
4,google/gemma-3-12b-it::normal_04,False,p033,4
4,google/gemma-3-12b-it::normal_01,False,p034,2
4,google/gemma-3-12b-it::normal_02,False,p034,2
4,google/gemma-3-12b-it::normal_03,False,p034,2
4,google/gemma-3-12b-it::normal_04,False,p034,2
4,google/gemma-3-12b-it::normal_01,False,p035,2
4,google/gemma-3-12b-it::normal_02,False,p035,2
4,google/gemma-3-12b-it::normal_03,False,p035,2
4,google/gemma-3-12b-it::normal_04,False,p035,2
4,google/gemma-3-12b-it::normal_01,False,p036,2
4,google/gemma-3-12b-it::normal_02,False,p036,2
4,google/gemma-3-12b-it::normal_03,False,p036,4
4,google/gemma-3-12b-it::normal_04,False,p036,3
4,google/gemma-3-12b-it::normal_01,False,p037,2
4,google/gemma-3-12b-it::normal_02,False,p037,2
4,google/gemma-3-12b-it::normal_03,False,p037,2
4,google/gemma-3-12b-it::normal_04,False,p037,2
4,google/gemma-3-12b-it::normal_01,False,p038,2
4,google/gemma-3-12b-it::normal_02,False,p038,2
4,google/gemma-3-12b-it::normal_03,False,p038,2
4,google/gemma-3-12b-it::normal_04,False,p038,2
4,google/gemma-3-12b-it::normal_01,False,p039,2
4,google/gemma-3-12b-it::normal_02,False,p039,2
4,google/gemma-3-12b-it::normal_03,False,p039,2
4,google/gemma-3-12b-it::normal_04,False,p039,2
4,google/gemma-3-12b-it::normal_01,False,p040,2
4,google/gemma-3-12b-it::normal_02,False,p040,4
4,google/gemma-3-12b-it::normal_03,False,p040,3
4,google/gemma-3-12b-it::normal_04,False,p040,2
4,google/gemma-3-12b-it::normal_01,False,p041,2
4,google/gemma-3-12b-it::normal_02,False,p041,4
4,google/gemma-3-12b-it::normal_03,False,p041,2
4,google/gemma-3-12b-it::normal_04,False,p041,2
4,google/gemma-3-12b-it::normal_01,False,p042,2
4,google/gemma-3-12b-it::normal_02,False,p042,2
4,google/gemma-3-12b-it::normal_03,False,p042,2
4,google/gemma-3-12b-it::normal_04,False,p042,2
4,google/gemma-3-12b-it::normal_01,False,p043,3
4,google/gemma-3-12b-it::normal_02,False,p043,4
4,google/gemma-3-12b-it::normal_03,False,p043,4
4,google/gemma-3-12b-it::normal_04,False,p043,4
4,google/gemma-3-12b-it::normal_01,False,p044,2
4,google/gemma-3-12b-it::normal_02,False,p044,2
4,google/gemma-3-12b-it::normal_03,False,p044,2
4,google/gemma-3-12b-it::normal_04,False,p044,2
4,google/gemma-3-12b-it::normal_01,False,p045,2
4,google/gemma-3-12b-it::normal_02,False,p045,2
4,google/gemma-3-12b-it::normal_03,False,p045,3
4,google/gemma-3-12b-it::normal_04,False,p045,3
4,google/gemma-3-12b-it::normal_01,False,p046,2
4,google/gemma-3-12b-it::normal_02,False,p046,2
4,google/gemma-3-12b-it::normal_03,False,p046,2
4,google/gemma-3-12b-it::normal_04,False,p046,2
4,google/gemma-3-12b-it::normal_01,False,p047,2
4,google/gemma-3-12b-it::normal_02,False,p047,4
4,google/gemma-3-12b-it::normal_03,False,p047,2
4,google/gemma-3-12b-it::normal_04,False,p047,2
4,google/gemma-3-12b-it::normal_01,False,p048,2
4,google/gemma-3-12b-it::normal_02,False,p048,2
4,google/gemma-3-12b-it::normal_03,False,p048,2
4,google/gemma-3-12b-it::normal_04,False,p048,2
4,google/gemma-3-12b-it::normal_01,False,p049,2
4,google/gemma-3-12b-it::normal_02,False,p049,2
4,google/gemma-3-12b-it::normal_03,False,p049,2
4,google/gemma-3-12b-it::normal_04,False,p049,2
4,google/gemma-3-12b-it::normal_01,False,p050,2
4,google/gemma-3-12b-it::normal_02,False,p050,2
4,google/gemma-3-12b-it::normal_03,False,p050,2
4,google/gemma-3-12b-it::normal_04,False,p050,2
4,google/gemma-3-12b-it::normal_01,False,p051,2
4,google/gemma-3-12b-it::normal_02,False,p051,2
4,google/gemma-3-12b-it::normal_03,False,p051,2
4,google/gemma-3-12b-it::normal_04,False,p051,2
4,google/gemma-3-12b-it::normal_01,False,p052,2
4,google/gemma-3-12b-it::normal_02,False,p052,4
4,google/gemma-3-12b-it::normal_03,False,p052,2
4,google/gemma-3-12b-it::normal_04,False,p052,2
4,google/gemma-3-12b-it::normal_01,False,p053,2
4,google/gemma-3-12b-it::normal_02,False,p053,2
4,google/gemma-3-12b-it::normal_03,False,p053,2
4,google/gemma-3-12b-it::normal_04,False,p053,2
4,google/gemma-3-12b-it::normal_01,False,p054,2
4,google/gemma-3-12b-it::normal_02,False,p054,2
4,google/gemma-3-12b-it::normal_03,False,p054,2
4,google/gemma-3-12b-it::normal_04,False,p054,2
4,google/gemma-3-12b-it::normal_01,False,p055,2
4,google/gemma-3-12b-it::normal_02,False,p055,2
4,google/gemma-3-12b-it::normal_03,False,p055,2
4,google/gemma-3-12b-it::normal_04,False,p055,2
4,google/gemma-3-12b-it::normal_01,False,p056,3
4,google/gemma-3-12b-it::normal_02,False,p056,2
4,google/gemma-3-12b-it::normal_03,False,p056,2
4,google/gemma-3-12b-it::normal_04,False,p056,2
4,google/gemma-3-12b-it::normal_01,False,p057,2
4,google/gemma-3-12b-it::normal_02,False,p057,2
4,google/gemma-3-12b-it::normal_03,False,p057,2
4,google/gemma-3-12b-it::normal_04,False,p057,2
4,google/gemma-3-12b-it::normal_01,False,p058,2
4,google/gemma-3-12b-it::normal_02,False,p058,2
4,google/gemma-3-12b-it::normal_03,False,p058,2
4,google/gemma-3-12b-it::normal_04,False,p058,2
4,google/gemma-3-12b-it::normal_01,False,p059,2
4,google/gemma-3-12b-it::normal_02,False,p059,2
4,google/gemma-3-12b-it::normal_03,False,p059,2
4,google/gemma-3-12b-it::normal_04,False,p059,2
4,google/gemma-3-12b-it::normal_01,False,p060,2
4,google/gemma-3-12b-it::normal_02,False,p060,2
4,google/gemma-3-12b-it::normal_03,False,p060,2
4,google/gemma-3-12b-it::normal_04,False,p060,2
4,google/gemma-3-12b-it::normal_01,False,p061,2
4,google/gemma-3-12b-it::normal_02,False,p061,2
4,google/gemma-3-12b-it::normal_03,False,p061,2
4,google/gemma-3-12b-it::normal_04,False,p061,2
4,google/gemma-3-12b-it::normal_01,False,p062,2
4,google/gemma-3-12b-it::normal_02,False,p062,2
4,google/gemma-3-12b-it::normal_03,False,p062,2
4,google/gemma-3-12b-it::normal_04,False,p062,2
4,google/gemma-3-12b-it::normal_01,False,p063,2
4,google/gemma-3-12b-it::normal_02,False,p063,2
4,google/gemma-3-12b-it::normal_03,False,p063,2
4,google/gemma-3-12b-it::normal_04,False,p063,2
4,google/gemma-3-12b-it::normal_01,False,p064,2
4,google/gemma-3-12b-it::normal_02,False,p064,2
4,google/gemma-3-12b-it::normal_03,False,p064,2
4,google/gemma-3-12b-it::normal_04,False,p064,2
4,google/gemma-3-12b-it::normal_01,False,p065,3
4,google/gemma-3-12b-it::normal_02,False,p065,4
4,google/gemma-3-12b-it::normal_03,False,p065,2
4,google/gemma-3-12b-it::normal_04,False,p065,4
4,google/gemma-3-12b-it::normal_01,False,p066,2
4,google/gemma-3-12b-it::normal_02,False,p066,2
4,google/gemma-3-12b-it::normal_03,False,p066,2
4,google/gemma-3-12b-it::normal_04,False,p066,2
4,google/gemma-3-12b-it::normal_01,False,p067,2
4,google/gemma-3-12b-it::normal_02,False,p067,2
4,google/gemma-3-12b-it::normal_03,False,p067,2
4,google/gemma-3-12b-it::normal_04,False,p067,2
4,google/gemma-3-12b-it::normal_01,False,p068,2
4,google/gemma-3-12b-it::normal_02,False,p068,2
4,google/gemma-3-12b-it::normal_03,False,p068,2
4,google/gemma-3-12b-it::normal_04,False,p068,2
4,google/gemma-3-12b-it::normal_01,False,p069,2
4,google/gemma-3-12b-it::normal_02,False,p069,2
4,google/gemma-3-12b-it::normal_03,False,p069,2
4,google/gemma-3-12b-it::normal_04,False,p069,2
4,google/gemma-3-12b-it::normal_01,False,p070,2
4,google/gemma-3-12b-it::normal_02,False,p070,2
4,google/gemma-3-12b-it::normal_03,False,p070,2
4,google/gemma-3-12b-it::normal_04,False,p070,2
4,google/gemma-3-12b-it::normal_01,False,p071,2
4,google/gemma-3-12b-it::normal_02,False,p071,2
4,google/gemma-3-12b-it::normal_03,False,p071,2
4,google/gemma-3-12b-it::normal_04,False,p071,2
4,google/gemma-3-12b-it::normal_01,False,p072,2
4,google/gemma-3-12b-it::normal_02,False,p072,4
4,google/gemma-3-12b-it::normal_03,False,p072,2
4,google/gemma-3-12b-it::normal_04,False,p072,2
4,google/gemma-3-12b-it::normal_01,False,p073,2
4,google/gemma-3-12b-it::normal_02,False,p073,2
4,google/gemma-3-12b-it::normal_03,False,p073,2
4,google/gemma-3-12b-it::normal_04,False,p073,2
4,google/gemma-3-12b-it::normal_01,False,p074,2
4,google/gemma-3-12b-it::normal_02,False,p074,2
4,google/gemma-3-12b-it::normal_03,False,p074,2
4,google/gemma-3-12b-it::normal_04,False,p074,2
4,google/gemma-3-12b-it::normal_01,False,p075,4
4,google/gemma-3-12b-it::normal_02,False,p075,4
4,google/gemma-3-12b-it::normal_03,False,p075,2
4,google/gemma-3-12b-it::normal_04,False,p075,2
4,google/gemma-3-12b-it::normal_01,False,p076,3
4,google/gemma-3-12b-it::normal_02,False,p076,2
4,google/gemma-3-12b-it::normal_03,False,p076,2
4,google/gemma-3-12b-it::normal_04,False,p076,3
4,google/gemma-3-12b-it::normal_01,False,p077,3
4,google/gemma-3-12b-it::normal_02,False,p077,3
4,google/gemma-3-12b-it::normal_03,False,p077,3
4,google/gemma-3-12b-it::normal_04,False,p077,4
4,google/gemma-3-12b-it::normal_01,False,p078,4
4,google/gemma-3-12b-it::normal_02,False,p078,4
4,google/gemma-3-12b-it::normal_03,False,p078,4
4,google/gemma-3-12b-it::normal_04,False,p078,4
4,google/gemma-3-12b-it::normal_01,False,p079,4
4,google/gemma-3-12b-it::normal_02,False,p079,4
4,google/gemma-3-12b-it::normal_03,False,p079,3
4,google/gemma-3-12b-it::normal_04,False,p079,4
4,google/gemma-3-12b-it::normal_01,False,p080,2
4,google/gemma-3-12b-it::normal_02,False,p080,2
4,google/gemma-3-12b-it::normal_03,False,p080,2
4,google/gemma-3-12b-it::normal_04,False,p080,2
4,google/gemma-3-12b-it::normal_01,False,p081,2
4,google/gemma-3-12b-it::normal_02,False,p081,3
4,google/gemma-3-12b-it::normal_03,False,p081,2
4,google/gemma-3-12b-it::normal_04,False,p081,4
4,google/gemma-3-12b-it::normal_01,False,p082,2
4,google/gemma-3-12b-it::normal_02,False,p082,2
4,google/gemma-3-12b-it::normal_03,False,p082,2
4,google/gemma-3-12b-it::normal_04,False,p082,2
4,google/gemma-3-12b-it::normal_01,False,p083,2
4,google/gemma-3-12b-it::normal_02,False,p083,2
4,google/gemma-3-12b-it::normal_03,False,p083,2
4,google/gemma-3-12b-it::normal_04,False,p083,2
4,google/gemma-3-12b-it::normal_01,False,p084,2
4,google/gemma-3-12b-it::normal_02,False,p084,2
4,google/gemma-3-12b-it::normal_03,False,p084,2
4,google/gemma-3-12b-it::normal_04,False,p084,2
4,google/gemma-3-12b-it::normal_01,False,p085,2
4,google/gemma-3-12b-it::normal_02,False,p085,3
4,google/gemma-3-12b-it::normal_03,False,p085,2
4,google/gemma-3-12b-it::normal_04,False,p085,2
4,google/gemma-3-12b-it::normal_01,False,p086,2
4,google/gemma-3-12b-it::normal_02,False,p086,2
4,google/gemma-3-12b-it::normal_03,False,p086,2
4,google/gemma-3-12b-it::normal_04,False,p086,2
4,google/gemma-3-12b-it::normal_01,False,p087,2
4,google/gemma-3-12b-it::normal_02,False,p087,2
4,google/gemma-3-12b-it::normal_03,False,p087,2
4,google/gemma-3-12b-it::normal_04,False,p087,2
4,google/gemma-3-12b-it::normal_01,False,p088,2
4,google/gemma-3-12b-it::normal_02,False,p088,2
4,google/gemma-3-12b-it::normal_03,False,p088,2
4,google/gemma-3-12b-it::normal_04,False,p088,2
4,google/gemma-3-12b-it::normal_01,False,p089,2
4,google/gemma-3-12b-it::normal_02,False,p089,2
4,google/gemma-3-12b-it::normal_03,False,p089,2
4,google/gemma-3-12b-it::normal_04,False,p089,2
4,google/gemma-3-12b-it::normal_01,False,p090,4
4,google/gemma-3-12b-it::normal_02,False,p090,2
4,google/gemma-3-12b-it::normal_03,False,p090,2
4,google/gemma-3-12b-it::normal_04,False,p090,2
4,google/gemma-3-12b-it::normal_01,False,p091,2
4,google/gemma-3-12b-it::normal_02,False,p091,2
4,google/gemma-3-12b-it::normal_03,False,p091,3
4,google/gemma-3-12b-it::normal_04,False,p091,2
4,google/gemma-3-12b-it::normal_01,False,p092,2
4,google/gemma-3-12b-it::normal_02,False,p092,2
4,google/gemma-3-12b-it::normal_03,False,p092,2
4,google/gemma-3-12b-it::normal_04,False,p092,2
4,google/gemma-3-12b-it::normal_01,False,p093,3
4,google/gemma-3-12b-it::normal_02,False,p093,4
4,google/gemma-3-12b-it::normal_03,False,p093,2
4,google/gemma-3-12b-it::normal_04,False,p093,2
4,google/gemma-3-12b-it::normal_01,False,p094,2
4,google/gemma-3-12b-it::normal_02,False,p094,2
4,google/gemma-3-12b-it::normal_03,False,p094,2
4,google/gemma-3-12b-it::normal_04,False,p094,2
4,google/gemma-3-12b-it::normal_01,False,p095,2
4,google/gemma-3-12b-it::normal_02,False,p095,4
4,google/gemma-3-12b-it::normal_03,False,p095,4
4,google/gemma-3-12b-it::normal_04,False,p095,4
4,google/gemma-3-12b-it::normal_01,False,p096,2
4,google/gemma-3-12b-it::normal_02,False,p096,3
4,google/gemma-3-12b-it::normal_03,False,p096,2
4,google/gemma-3-12b-it::normal_04,False,p096,2
4,google/gemma-3-12b-it::normal_01,False,p097,2
4,google/gemma-3-12b-it::normal_02,False,p097,2
4,google/gemma-3-12b-it::normal_03,False,p097,2
4,google/gemma-3-12b-it::normal_04,False,p097,2
4,google/gemma-3-12b-it::normal_01,False,p098,3
4,google/gemma-3-12b-it::normal_02,False,p098,4
4,google/gemma-3-12b-it::normal_03,False,p098,4
4,google/gemma-3-12b-it::normal_04,False,p098,2
4,google/gemma-3-12b-it::normal_01,False,p099,2
4,google/gemma-3-12b-it::normal_02,False,p099,2
4,google/gemma-3-12b-it::normal_03,False,p099,2
4,google/gemma-3-12b-it::normal_04,False,p099,2
4,google/gemma-3-12b-it::normal_01,False,p100,2
4,google/gemma-3-12b-it::normal_02,False,p100,3
4,google/gemma-3-12b-it::normal_03,False,p100,2
4,google/gemma-3-12b-it::normal_04,False,p100,4
