allocation,allocation_first_pass_valid,allocation_retry_count,ballot_field_order,best_pick_vote,borda_points,candidate_display_order,candidate_id,display_id,domain,evaluator,evaluator_id,evaluator_model,placeholder_reason,prompt_id,raw_output,reason,vote_repair_count,vote_repairs_json
-0.25,False,1,"signed_allocation,borda_ranking,best_pick",0.0,1.0,"A,B,D,C",C,C,factual_qa,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p004,"{""votes"": {
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its concise and accurate description of the 2008 global financial crisis, while candidates C and D are farthest or riskiest due to their overly simplistic or incomplete explanations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 50},
    {""candidate_id"": ""B"", ""cents"": 25},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": 0}
  ],
  ""absolute_cents_total"": 100,
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its concise and accurate description of the 2008 global financial crisis, while candidates C and D are farthest or riskiest due to their overly simplistic or incomplete explanations.",0,[]
0.0,False,1,"signed_allocation,borda_ranking,best_pick",0.0,0.0,"A,B,D,C",D,D,factual_qa,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p004,"{""votes"": {
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its concise and accurate description of the 2008 global financial crisis, while candidates C and D are farthest or riskiest due to their overly simplistic or incomplete explanations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 50},
    {""candidate_id"": ""B"", ""cents"": 25},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": 0}
  ],
  ""absolute_cents_total"": 100,
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its concise and accurate description of the 2008 global financial crisis, while candidates C and D are farthest or riskiest due to their overly simplistic or incomplete explanations.",0,[]
0.45,True,0,"signed_allocation,borda_ranking,best_pick",1.0,3.0,"D,B,C,A",A,A,factual_qa,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p047,"{""votes"": {
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its clear and concise explanation of the myth's origin and neuroscience's findings, while Candidate C provides a good overview but lacks specific examples, and Candidates B and D are somewhat vague."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 45},
    {""candidate_id"": ""B"", ""cents"": 15},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": -15}
  ],
  ""absolute_cents_total"": 100,
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its clear and concise explanation of the myth's origin and neuroscience's findings, while Candidate C provides a good overview but lacks specific examples, and Candidates B and D are somewhat vague.",0,[]
0.15,True,0,"signed_allocation,borda_ranking,best_pick",0.0,2.0,"D,B,C,A",B,B,factual_qa,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p047,"{""votes"": {
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its clear and concise explanation of the myth's origin and neuroscience's findings, while Candidate C provides a good overview but lacks specific examples, and Candidates B and D are somewhat vague."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 45},
    {""candidate_id"": ""B"", ""cents"": 15},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": -15}
  ],
  ""absolute_cents_total"": 100,
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its clear and concise explanation of the myth's origin and neuroscience's findings, while Candidate C provides a good overview but lacks specific examples, and Candidates B and D are somewhat vague.",0,[]
-0.25,True,0,"signed_allocation,borda_ranking,best_pick",0.0,1.0,"D,B,C,A",C,C,factual_qa,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p047,"{""votes"": {
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its clear and concise explanation of the myth's origin and neuroscience's findings, while Candidate C provides a good overview but lacks specific examples, and Candidates B and D are somewhat vague."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 45},
    {""candidate_id"": ""B"", ""cents"": 15},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": -15}
  ],
  ""absolute_cents_total"": 100,
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its clear and concise explanation of the myth's origin and neuroscience's findings, while Candidate C provides a good overview but lacks specific examples, and Candidates B and D are somewhat vague.",0,[]
-0.15,True,0,"signed_allocation,borda_ranking,best_pick",0.0,0.0,"D,B,C,A",D,D,factual_qa,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p047,"{""votes"": {
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its clear and concise explanation of the myth's origin and neuroscience's findings, while Candidate C provides a good overview but lacks specific examples, and Candidates B and D are somewhat vague."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 45},
    {""candidate_id"": ""B"", ""cents"": 15},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": -15}
  ],
  ""absolute_cents_total"": 100,
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its clear and concise explanation of the myth's origin and neuroscience's findings, while Candidate C provides a good overview but lacks specific examples, and Candidates B and D are somewhat vague.",0,[]
0.4,False,2,"borda_ranking,signed_allocation,best_pick",1.0,3.0,"D,A,C,B",A,A,analysis,normal_01,meta-llama/Llama-3.1-8B-Instruct::normal_01,meta-llama/Llama-3.1-8B-Instruct,False,p027,"{""votes"": {
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its accurate trend analysis and clear explanations, while Candidate D is the riskiest due to its minor errors in percentage calculations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 40},
    {""candidate_id"": ""B"", ""cents"": 30},
    {""candidate_id"": ""C"", ""cents"": 15},
    {""candidate_id"": ""D"", ""cents"": 15}
  ],
  ""absolute_cents_total"": 100,
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its accurate trend analysis and clear explanations, while Candidate D is the riskiest due to its minor errors in percentage calculations.",0,[]
0.3,False,2,"borda_ranking,signed_allocation,best_pick",0.0,2.0,"D,A,C,B",B,B,analysis,normal_01,meta-llama/Llama-3.1-8B-Instruct::normal_01,meta-llama/Llama-3.1-8B-Instruct,False,p027,"{""votes"": {
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its accurate trend analysis and clear explanations, while Candidate D is the riskiest due to its minor errors in percentage calculations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 40},
    {""candidate_id"": ""B"", ""cents"": 30},
    {""candidate_id"": ""C"", ""cents"": 15},
    {""candidate_id"": ""D"", ""cents"": 15}
  ],
  ""absolute_cents_total"": 100,
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its accurate trend analysis and clear explanations, while Candidate D is the riskiest due to its minor errors in percentage calculations.",0,[]
0.15,False,2,"borda_ranking,signed_allocation,best_pick",0.0,1.0,"D,A,C,B",C,C,analysis,normal_01,meta-llama/Llama-3.1-8B-Instruct::normal_01,meta-llama/Llama-3.1-8B-Instruct,False,p027,"{""votes"": {
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its accurate trend analysis and clear explanations, while Candidate D is the riskiest due to its minor errors in percentage calculations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 40},
    {""candidate_id"": ""B"", ""cents"": 30},
    {""candidate_id"": ""C"", ""cents"": 15},
    {""candidate_id"": ""D"", ""cents"": 15}
  ],
  ""absolute_cents_total"": 100,
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its accurate trend analysis and clear explanations, while Candidate D is the riskiest due to its minor errors in percentage calculations.",0,[]
0.15,False,2,"borda_ranking,signed_allocation,best_pick",0.0,0.0,"D,A,C,B",D,D,analysis,normal_01,meta-llama/Llama-3.1-8B-Instruct::normal_01,meta-llama/Llama-3.1-8B-Instruct,False,p027,"{""votes"": {
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its accurate trend analysis and clear explanations, while Candidate D is the riskiest due to its minor errors in percentage calculations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 40},
    {""candidate_id"": ""B"", ""cents"": 30},
    {""candidate_id"": ""C"", ""cents"": 15},
    {""candidate_id"": ""D"", ""cents"": 15}
  ],
  ""absolute_cents_total"": 100,
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its accurate trend analysis and clear explanations, while Candidate D is the riskiest due to its minor errors in percentage calculations.",0,[]
0.45,True,0,"borda_ranking,best_pick,signed_allocation",1.0,3.0,"D,C,B,A",A,A,writing,normal_04,meta-llama/Llama-3.1-8B-Instruct::normal_04,meta-llama/Llama-3.1-8B-Instruct,False,p061,"{""votes"":{""borda_ranking"":[[""A""],[""B""],[""C""],[""D""]],""best_pick"":""A"",""signed_allocation_reason"":""Candidate A stands out for its concise and confident tone, while candidates B and C are close seconds with more detailed but slightly less polished language, and candidate D is the riskiest due to its brevity and lack of specific accomplishments. "",""signed_allocation_cents"":[{""candidate_id"":""A"",""cents"":45},{""candidate_id"":""B"",""cents"":15},{""candidate_id"":""C"",""cents"":-25},{""candidate_id"":""D"",""cents"":-15}],""absolute_cents_total"":100}}","Candidate A stands out for its concise and confident tone, while candidates B and C are close seconds with more detailed but slightly less polished language, and candidate D is the riskiest due to its brevity and lack of specific accomplishments.",0,[]
0.15,True,0,"borda_ranking,best_pick,signed_allocation",0.0,2.0,"D,C,B,A",B,B,writing,normal_04,meta-llama/Llama-3.1-8B-Instruct::normal_04,meta-llama/Llama-3.1-8B-Instruct,False,p061,"{""votes"":{""borda_ranking"":[[""A""],[""B""],[""C""],[""D""]],""best_pick"":""A"",""signed_allocation_reason"":""Candidate A stands out for its concise and confident tone, while candidates B and C are close seconds with more detailed but slightly less polished language, and candidate D is the riskiest due to its brevity and lack of specific accomplishments. "",""signed_allocation_cents"":[{""candidate_id"":""A"",""cents"":45},{""candidate_id"":""B"",""cents"":15},{""candidate_id"":""C"",""cents"":-25},{""candidate_id"":""D"",""cents"":-15}],""absolute_cents_total"":100}}","Candidate A stands out for its concise and confident tone, while candidates B and C are close seconds with more detailed but slightly less polished language, and candidate D is the riskiest due to its brevity and lack of specific accomplishments.",0,[]
-0.25,True,0,"borda_ranking,best_pick,signed_allocation",0.0,1.0,"D,C,B,A",C,C,writing,normal_04,meta-llama/Llama-3.1-8B-Instruct::normal_04,meta-llama/Llama-3.1-8B-Instruct,False,p061,"{""votes"":{""borda_ranking"":[[""A""],[""B""],[""C""],[""D""]],""best_pick"":""A"",""signed_allocation_reason"":""Candidate A stands out for its concise and confident tone, while candidates B and C are close seconds with more detailed but slightly less polished language, and candidate D is the riskiest due to its brevity and lack of specific accomplishments. "",""signed_allocation_cents"":[{""candidate_id"":""A"",""cents"":45},{""candidate_id"":""B"",""cents"":15},{""candidate_id"":""C"",""cents"":-25},{""candidate_id"":""D"",""cents"":-15}],""absolute_cents_total"":100}}","Candidate A stands out for its concise and confident tone, while candidates B and C are close seconds with more detailed but slightly less polished language, and candidate D is the riskiest due to its brevity and lack of specific accomplishments.",0,[]
-0.15,True,0,"borda_ranking,best_pick,signed_allocation",0.0,0.0,"D,C,B,A",D,D,writing,normal_04,meta-llama/Llama-3.1-8B-Instruct::normal_04,meta-llama/Llama-3.1-8B-Instruct,False,p061,"{""votes"":{""borda_ranking"":[[""A""],[""B""],[""C""],[""D""]],""best_pick"":""A"",""signed_allocation_reason"":""Candidate A stands out for its concise and confident tone, while candidates B and C are close seconds with more detailed but slightly less polished language, and candidate D is the riskiest due to its brevity and lack of specific accomplishments. "",""signed_allocation_cents"":[{""candidate_id"":""A"",""cents"":45},{""candidate_id"":""B"",""cents"":15},{""candidate_id"":""C"",""cents"":-25},{""candidate_id"":""D"",""cents"":-15}],""absolute_cents_total"":100}}","Candidate A stands out for its concise and confident tone, while candidates B and C are close seconds with more detailed but slightly less polished language, and candidate D is the riskiest due to its brevity and lack of specific accomplishments.",0,[]
0.45,True,0,"borda_ranking,signed_allocation,best_pick",1.0,3.0,"C,D,B,A",A,A,analysis,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p028,"{""votes"": {
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its comprehensive analysis of the survey's limitations and potential avenues for further research, while candidates B and D provide some useful suggestions but lack the depth of analysis, and candidate C's response is the weakest due to its brevity and lack of consideration for the survey's limitations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 45},
    {""candidate_id"": ""B"", ""cents"": 15},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": -15}
  ],
  ""absolute_cents_total"": 100,
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its comprehensive analysis of the survey's limitations and potential avenues for further research, while candidates B and D provide some useful suggestions but lack the depth of analysis, and candidate C's response is the weakest due to its brevity and lack of consideration for the survey's limitations.",0,[]
0.15,True,0,"borda_ranking,signed_allocation,best_pick",0.0,2.0,"C,D,B,A",B,B,analysis,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p028,"{""votes"": {
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its comprehensive analysis of the survey's limitations and potential avenues for further research, while candidates B and D provide some useful suggestions but lack the depth of analysis, and candidate C's response is the weakest due to its brevity and lack of consideration for the survey's limitations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 45},
    {""candidate_id"": ""B"", ""cents"": 15},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": -15}
  ],
  ""absolute_cents_total"": 100,
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its comprehensive analysis of the survey's limitations and potential avenues for further research, while candidates B and D provide some useful suggestions but lack the depth of analysis, and candidate C's response is the weakest due to its brevity and lack of consideration for the survey's limitations.",0,[]
-0.25,True,0,"borda_ranking,signed_allocation,best_pick",0.0,1.0,"C,D,B,A",C,C,analysis,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p028,"{""votes"": {
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its comprehensive analysis of the survey's limitations and potential avenues for further research, while candidates B and D provide some useful suggestions but lack the depth of analysis, and candidate C's response is the weakest due to its brevity and lack of consideration for the survey's limitations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 45},
    {""candidate_id"": ""B"", ""cents"": 15},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": -15}
  ],
  ""absolute_cents_total"": 100,
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its comprehensive analysis of the survey's limitations and potential avenues for further research, while candidates B and D provide some useful suggestions but lack the depth of analysis, and candidate C's response is the weakest due to its brevity and lack of consideration for the survey's limitations.",0,[]
-0.15,True,0,"borda_ranking,signed_allocation,best_pick",0.0,0.0,"C,D,B,A",D,D,analysis,normal_03,meta-llama/Llama-3.1-8B-Instruct::normal_03,meta-llama/Llama-3.1-8B-Instruct,False,p028,"{""votes"": {
  ""borda_ranking"": [[""A""],[""B""],[""C""],[""D""]],
  ""signed_allocation_reason"": ""Candidate A is the strongest due to its comprehensive analysis of the survey's limitations and potential avenues for further research, while candidates B and D provide some useful suggestions but lack the depth of analysis, and candidate C's response is the weakest due to its brevity and lack of consideration for the survey's limitations."",
  ""signed_allocation_cents"": [
    {""candidate_id"": ""A"", ""cents"": 45},
    {""candidate_id"": ""B"", ""cents"": 15},
    {""candidate_id"": ""C"", ""cents"": -25},
    {""candidate_id"": ""D"", ""cents"": -15}
  ],
  ""absolute_cents_total"": 100,
  ""best_pick"": ""A""
}}","Candidate A is the strongest due to its comprehensive analysis of the survey's limitations and potential avenues for further research, while candidates B and D provide some useful suggestions but lack the depth of analysis, and candidate C's response is the weakest due to its brevity and lack of consideration for the survey's limitations.",0,[]
